Unnamed: 0,GVKEY,TICKER,CEOANN,SALARY,BONUS,STOCK_AWARDS,OPTION_AWARDS,OTHCOMP,TOTAL_CURR,AGE,TDC1,YEAR,BECAMECEO,JOINED_CO,LEFTOFC,GENDER,CUSIP,NAICSDESC,SIC,MKVALT,size_category,signature_index
2338,11856,TFC,CEO,1075.0,0.0,2122.925,601.998,279.544,1075.0,68.0,8420.436,2016,2009-01-01,,2021-09-12,MALE,89832Q10,Commercial Banking,6020,38061.5145,Medium,27e1d6250f0b0a573c0b1835bf33a058
2339,11856,TFC,CEO,1075.0,0.0,3134.169,0.0,325.096,1075.0,69.0,9292.078,2017,2009-01-01,,2021-09-12,MALE,89832Q10,Commercial Banking,6020,38881.3383,Medium,5b3b5d0d5085f930a337659ce6c46782
2340,11856,TFC,CEO,1091.125,0.0,3067.442,0.0,365.634,1091.125,70.0,8584.676,2018,2009-01-01,,2021-09-12,MALE,89832Q10,Commercial Banking,6020,33067.2823,Medium,c00e558f0fcbd0d0dbcdbf88869d54f7
2341,11856,TFC,CEO,1121.625,0.0,3400.092,0.0,376.998,1121.625,71.0,9680.697,2019,2009-01-01,,2021-09-12,MALE,89832Q10,Commercial Banking,6020,75590.7891,Medium,799f3f2f63c83099b4624688ec15daea
2342,12124,MS,CEO,800.0,3880.0,10167.949,0.0,6.1,4680.0,52.0,15168.318,2010,2010-01-01,,,MALE,61744644,Investment Banking and Securities Dealing (eff thr,6211,41142.1186,Medium,5a56a0136215312d6d202145d797bc2f
2343,12124,MS,CEO,800.0,2716.011,5942.777,3499.996,9.8,3516.011,53.0,12968.584,2011,2010-01-01,,,MALE,61744644,Investment Banking and Securities Dealing (eff thr,6211,29155.2982,Medium,063b1c92efc36dc168051b72f46aae07
2344,12124,MS,CEO,800.0,2575.0,6984.208,0.0,20.552,3375.0,54.0,10661.77,2012,2010-01-01,,,MALE,61744644,Investment Banking and Securities Dealing (eff thr,6211,37743.683,Medium,4f05eb030ea7be2fd597eb9d9c21306d
2345,12124,MS,CEO,1500.0,5408.0,4349.344,2624.999,28.327,6908.0,55.0,14408.563,2013,2010-01-01,,,MALE,61744644,Investment Banking and Securities Dealing (eff thr,6211,60991.0918,Medium,3f7aaf1d84aace8feec5d5df4e218d1e
2346,12124,MS,CEO,1500.0,10077.325,11241.19,0.0,256.131,11577.325,56.0,23251.67,2014,2010-01-01,,,MALE,61744644,Investment Banking and Securities Dealing (eff thr,6211,75698.024,Medium,3a9bd5920e107fddb87eb7bfed20e665
2348,12124,MS,CEO,1500.0,9698.75,9958.913,0.0,39.201,11198.75,58.0,21196.864,2016,2010-01-01,,,MALE,61744644,Investment Banking and Securities Dealing (eff thr,6211,78267.3645,Medium,6dade161e7903ab38d71a093ba6011dd
2349,12124,MS,CEO,1500.0,11568.25,11383.777,0.0,44.918,13068.25,59.0,24496.945,2017,2010-01-01,,,MALE,61744644,Investment Banking and Securities Dealing (eff thr,6211,93820.9249,Medium,21c0cb670656395474853c938122a521
2350,12124,MS,CEO,1500.0,6875.0,19748.977,0.0,44.662,8375.0,60.0,28168.639,2018,2010-01-01,,,MALE,61744644,Investment Banking and Securities Dealing (eff thr,6211,67398.2199,Medium,5b9cabed2811b9647e1c961e87c715f5
2351,12124,MS,CEO,1500.0,6375.0,23708.083,0.0,41.387,7875.0,61.0,31624.47,2019,2010-01-01,,,MALE,61744644,Investment Banking and Securities Dealing (eff thr,6211,81483.9509,Medium,1262d7099b8ac4dfe082ad74d2e7f47b
2352,12138,TROW,CEO,350.0,0.0,0.0,1716.037,70.1,350.0,56.0,7136.137,2010,2007-01-01,1978-01-01,2015-12-31,MALE,74144T10,Portfolio Management and Investment Advice (eff_fr,6282,16700.3704,Medium,4985ab9cd30c2f35e473a5d5bf92d954
2353,12138,TROW,CEO,350.0,0.0,0.0,1964.47,70.839,350.0,57.0,7885.309,2011,2007-01-01,1978-01-01,2015-12-31,MALE,74144T10,Portfolio Management and Investment Advice (eff_fr,6282,14423.8404,Medium,bb0598cb39e84bf9b073834815277ddb
2354,12138,TROW,CEO,350.0,0.0,888.383,982.207,115.911,350.0,58.0,8436.501,2012,2007-01-01,1978-01-01,2015-12-31,MALE,74144T10,Portfolio Management and Investment Advice (eff_fr,6282,16736.2668,Medium,34cf638f700ff3e5503b3052621398ae
2355,12138,TROW,CEO,350.0,0.0,827.81,754.085,70.022,350.0,59.0,8501.917,2013,2007-01-01,1978-01-01,2015-12-31,MALE,74144T10,Portfolio Management and Investment Advice (eff_fr,6282,21953.8552,Medium,9d0163cab4f80acf5161c110744c9c4b
2356,12138,TROW,CEO,350.0,0.0,781.223,689.575,81.35,350.0,60.0,8902.148,2014,2007-01-01,1978-01-01,2015-12-31,MALE,74144T10,Portfolio Management and Investment Advice (eff_fr,6282,22418.9046,Medium,9c8741689f9de5f3624b3394f6946a64
2357,12138,TROW,CEO,350.0,0.0,864.314,256.231,77.704,350.0,61.0,8748.249,2015,2007-01-01,1978-01-01,2015-12-31,MALE,74144T10,Portfolio Management and Investment Advice (eff_fr,6282,17906.0288,Medium,4119e618e40adb3b9d0a2e51aa943587
2358,12138,TROW,CEO,350.0,0.0,1800.045,0.0,82.35,350.0,56.0,9082.395,2016,2016-01-01,,2021-12-31,MALE,74144T10,Portfolio Management and Investment Advice (eff_fr,6282,18422.4438,Medium,48673cc974f7b49ca2d353dd7fceb244
2359,12138,TROW,CEO,350.0,39.759,3550.028,0.0,130.182,389.759,57.0,11669.969,2017,2016-01-01,,2021-12-31,MALE,74144T10,Portfolio Management and Investment Advice (eff_fr,6282,25719.4972,Medium,386fb67826ed1d69bbdeafbddc0181ad
2360,12138,TROW,CEO,350.0,0.0,4450.019,0.0,86.734,350.0,58.0,13086.753,2018,2016-01-01,,2021-12-31,MALE,74144T10,Portfolio Management and Investment Advice (eff_fr,6282,21978.5301,Medium,cd5bc80911395360bebfc5d8741502d7
2361,12138,TROW,CEO,350.0,0.0,5650.073,0.0,88.273,350.0,59.0,14588.346,2019,2016-01-01,,2021-12-31,MALE,74144T10,Portfolio Management and Investment Advice (eff_fr,6282,28658.4738,Medium,95559ccb38f0bae7d92494ca1be12689
2362,12141,MSFT,CEO,670.0,670.0,0.0,0.0,11.121,1340.0,54.0,1351.121,2010,2000-01-01,,2014-02-04,MALE,59491810,Software Publishers,7372,199450.68,Medium,2f82bb3b454c9800e64508f95e3e6109
2372,12142,ORCL,CEO,0.001,0.0,0.0,62668.2,1549.625,0.001,67.0,77559.82,2010,1977-06-01,1977-06-01,2014-09-17,MALE,68389X10,Internet Publishing and Broadcasting and Web Searc,7370,173426.96,Medium,1e561901fe2fab7b2aa382b32c1eef5a
2373,12142,ORCL,CEO,0.001,0.0,0.0,90693.4,1548.632,0.001,68.0,96160.696,2011,1977-06-01,1977-06-01,2014-09-17,MALE,68389X10,Internet Publishing and Broadcasting and Web Searc,7370,129835.35,Medium,072558820604e4affbc24d2d5fd3c7ae
2374,12142,ORCL,CEO,0.001,0.0,0.0,76893.6,1547.056,0.001,69.0,79606.159,2012,1977-06-01,1977-06-01,2014-09-17,MALE,68389X10,Internet Publishing and Broadcasting and Web Searc,7370,156941.88,Medium,acf9cc1fcf8418e3f4feafc672e3b502
2375,12142,ORCL,CEO,0.001,0.0,0.0,64979.6,1540.266,0.001,70.0,67261.251,2013,1977-06-01,1977-06-01,2014-09-17,MALE,68389X10,Internet Publishing and Broadcasting and Web Searc,7370,187577.28,Medium,4c6281883554c7850c33e76d91562eb0
2376,12142,ORCL,CEO,950.0,0.0,27625.625,24647.25,22.253,950.0,58.0,53245.128,2014,2014-09-17,,2019-09-01,MALE,68389X10,Internet Publishing and Broadcasting and Web Searc,7370,188877.07,Medium,6bab87a10c41525758f2cf64bf43c708
2377,12142,ORCL,CEO,950.0,0.0,21870.0,18103.275,198.621,950.0,59.0,41121.896,2015,2014-09-17,,2019-09-01,MALE,68389X10,Internet Publishing and Broadcasting and Web Searc,7370,166066.2,Medium,d2a685a1480998f4446feeddac7f1908
2378,12142,ORCL,CEO,950.0,0.0,22190.625,16863.075,20.801,950.0,55.0,40729.965,2016,2014-09-17,1999-04-01,2019-09-01,FEMALE,68389X10,Internet Publishing and Broadcasting and Web Searc,7370,187778.43,Medium,3934f3611f9819172bcba2bf0ac8e6e8
2379,12142,ORCL,CEO,950.0,0.0,0.0,103700.0,32.47,950.0,61.0,108295.023,2017,2014-09-17,,2019-09-01,MALE,68389X10,Internet Publishing and Broadcasting and Web Searc,7370,186739.84,Medium,ca1cc67a30e68c846bbcadf5e4cd57e8
2380,12142,ORCL,CEO,950.0,0.0,0.0,0.0,15.981,950.0,57.0,965.981,2018,2014-09-17,1999-04-01,2019-09-01,FEMALE,68389X10,Internet Publishing and Broadcasting and Web Searc,7370,169965.4,Medium,69218109391b707646d32b599572e0d4
2388,12441,IT,CEO,908.197,0.0,6889.13,2523.939,120.647,908.197,60.0,11874.23,2017,2004-08-04,,,MALE,36665110,Marketing Research and Public Opinion Polling,8700,11184.8525,Medium,69df1dd11749ad30f88aa81b585d83af
2389,12441,IT,CEO,908.197,0.0,6537.043,2801.583,136.16,908.197,61.0,11502.517,2018,2004-08-04,,,MALE,36665110,Marketing Research and Public Opinion Polling,8700,11467.5037,Medium,bef5bc1151bf9873b3f286c220ed463a
2390,12441,IT,CEO,908.197,0.0,7007.347,3003.182,127.964,908.197,62.0,11960.245,2019,2004-08-04,,,MALE,36665110,Marketing Research and Public Opinion Polling,8700,13739.2478,Medium,bb4b4a2acb3ce515e12270f8870ec9d4
2398,12459,NVR,CEO,1763.5,0.0,0.0,0.0,11.6,1763.5,61.0,3538.6,2017,2005-07-01,,2022-05-04,MALE,62944T10,New Housing For-Sale Builders  (eff from 6/15/2002,1531,12948.84,Medium,c74157f779362a26074bb66bc7199af7
2400,12459,NVR,CEO,1987.5,0.0,0.0,0.0,12.0,1987.5,63.0,3987.0,2019,2005-07-01,,2022-05-04,MALE,62944T10,New Housing For-Sale Builders  (eff from 6/15/2002,1531,13835.9535,Medium,de4d13c374809e9810fe353755ca4e65
2401,12540,ADBE,CEO,909.583,0.0,6490.4,2660.286,7.686,909.583,46.0,12228.214,2010,2007-12-01,1998-01-01,,MALE,00724F10,"Data Processing, Hosting, and Related Services (ef",7370,13952.7366,Medium,d6f670c6bad634481aee93808b05cc3f
2402,12540,ADBE,CEO,896.434,0.0,6295.55,2403.773,30.373,896.434,47.0,10825.11,2011,2007-12-01,1998-01-01,,MALE,00724F10,"Data Processing, Hosting, and Related Services (ef",7370,13478.0268,Medium,f88e0f64e6aec5290a35f7e0ebc6559a
2403,12540,ADBE,CEO,893.182,227.761,9749.25,0.0,30.747,1120.943,48.0,12012.951,2012,2007-12-01,1998-01-01,,MALE,00724F10,"Data Processing, Hosting, and Related Services (ef",7370,17101.9085,Medium,9f7503db71cdc4a33c4212b4c868f5b2
2404,12540,ADBE,CEO,941.667,0.0,13148.1,0.0,19.211,941.667,49.0,15747.478,2013,2007-12-01,1998-01-01,,MALE,00724F10,"Data Processing, Hosting, and Related Services (ef",7370,28177.6996,Medium,749eb66426173e59cc0e1e0f41e43418
2405,12540,ADBE,CEO,991.667,0.0,15426.445,0.0,38.856,991.667,50.0,17890.918,2014,2007-12-01,1998-01-01,,MALE,00724F10,"Data Processing, Hosting, and Related Services (ef",7370,36654.6211,Medium,79ac3fe591100bb9ed77d0c332ffe200
2406,12540,ADBE,CEO,995.404,0.0,15851.41,0.0,91.922,995.404,51.0,18357.186,2015,2007-12-01,1998-01-01,,MALE,00724F10,"Data Processing, Hosting, and Related Services (ef",7370,45529.6111,Medium,8370c626df467c2b76caaabcc0fbc8c8
2407,12540,ADBE,CEO,1010.26,0.0,17629.781,0.0,52.793,1010.26,52.0,20035.334,2016,2007-12-01,1998-01-01,,MALE,00724F10,"Data Processing, Hosting, and Related Services (ef",7370,50814.2537,Medium,7786c409a282fb40902ef8cd3b70a03d
2408,12540,ADBE,CEO,1000.0,0.0,19762.949,0.0,52.271,1000.0,53.0,21934.033,2017,2007-12-01,1998-01-01,,MALE,00724F10,"Data Processing, Hosting, and Related Services (ef",7370,89149.3151,Medium,27b24c8a43e68ac3593eb57b792448e4
2409,12540,ADBE,CEO,1000.0,0.0,25539.764,0.0,33.451,1000.0,54.0,28397.528,2018,2007-12-01,1998-01-01,,MALE,00724F10,"Data Processing, Hosting, and Related Services (ef",7370,122349.7701,Medium,4006c3e3dda841061f35648830021163
2410,12540,ADBE,CEO,1000.0,0.0,37025.873,0.0,169.758,1000.0,55.0,39145.631,2019,2007-12-01,1998-01-01,,MALE,00724F10,"Data Processing, Hosting, and Related Services (ef",7370,149298.3907,Medium,fd0504d599bc57907283ef2e860c1c6d
2413,12635,FISV,CEO,840.0,0.0,2458.003,2600.546,12.155,840.0,52.0,7064.864,2012,2005-12-01,,2020-07-01,MALE,33773810,"Data Processing, Hosting, and Related Services (ef",7374,10542.602,Medium,fba3734583a7e731b0d1d1375ec4b66c
2414,12635,FISV,CEO,840.0,0.0,916.074,4400.022,11.965,840.0,53.0,7527.097,2013,2005-12-01,,2020-07-01,MALE,33773810,"Data Processing, Hosting, and Related Services (ef",7374,15158.135,Medium,30bf1c88b2d8f605d04ca33e3b642043
2415,12635,FISV,CEO,840.0,0.0,1078.613,4722.371,12.053,840.0,54.0,8275.917,2014,2005-12-01,,2020-07-01,MALE,33773810,"Data Processing, Hosting, and Related Services (ef",7374,17054.091,Medium,ea0b5f489765d16c82f1d9ba3c488699
2416,12635,FISV,CEO,840.0,0.0,1288.041,6535.501,9.737,840.0,55.0,10001.319,2015,2005-12-01,,2020-07-01,MALE,33773810,"Data Processing, Hosting, and Related Services (ef",7374,20605.938,Medium,a0ea2273eff27ca291b3eaf3ac9cf484
2417,12635,FISV,CEO,840.0,0.0,14680.135,4320.031,11.937,840.0,56.0,21241.782,2016,2005-12-01,,2020-07-01,MALE,33773810,"Data Processing, Hosting, and Related Services (ef",7374,22903.34,Medium,95abcb6245b7905e524c01e488222023
2418,12635,FISV,CEO,840.0,0.0,4525.256,3474.815,7.86,840.0,57.0,10417.362,2017,2005-12-01,,2020-07-01,MALE,33773810,"Data Processing, Hosting, and Related Services (ef",7374,27222.588,Medium,098cc19453358dbc6476b05d8a230edb
2419,12635,FISV,CEO,840.0,0.0,6112.01,4000.013,7.15,840.0,58.0,12410.769,2018,2005-12-01,,2020-07-01,MALE,33773810,"Data Processing, Hosting, and Related Services (ef",7374,28844.825,Medium,14867890ac5b2c36589eb20ae1516446
2420,12635,FISV,CEO,1045.0,0.0,16365.014,8249.121,93.891,1045.0,59.0,27601.026,2019,2005-12-01,,2020-07-01,MALE,33773810,"Data Processing, Hosting, and Related Services (ef",7374,78616.837,Medium,36e4c0f04c2ec1e3ce69e9c7c24af50a
2421,13125,PEAK,CEO,600.0,0.0,4130.028,1770.001,11.29,600.0,52.0,7973.819,2010,2003-05-01,,2013-10-02,MALE,42250P10,Lessors of Nonresidential Buildings (except Miniwa,6798,13646.3308,Medium,ceec13f4bc222e37dfcdc0774307ce8a
2422,13125,PEAK,CEO,600.0,0.0,10100.013,1587.495,12.644,600.0,53.0,13762.652,2011,2003-05-01,,2013-10-02,MALE,42250P10,Lessors of Nonresidential Buildings (except Miniwa,6798,16929.4995,Medium,2889ef0ba155f30c17919730b17dfff4
2423,13125,PEAK,CEO,850.0,0.0,7596.802,1340.631,11.25,850.0,54.0,11798.683,2012,2003-05-01,,2013-10-02,MALE,42250P10,Lessors of Nonresidential Buildings (except Miniwa,6798,20466.1056,Medium,487702c8a481e0d87d46d5e47c830387
2424,13125,PEAK,CEO,711.553,0.0,7777.459,1372.511,6055.323,711.553,55.0,17337.394,2013,2003-05-01,,2013-10-02,MALE,42250P10,Lessors of Nonresidential Buildings (except Miniwa,6798,16596.8235,Medium,1ac29f3efc0e08bdf8d5409dec97549d
2425,13125,PEAK,CEO,800.0,0.0,8539.471,675.005,32.842,800.0,63.0,12447.318,2014,2013-10-02,,2016-07-11,FEMALE,42250P10,Lessors of Nonresidential Buildings (except Miniwa,6798,20242.6164,Medium,2eeb95d000d49eab1a661580c2b983d6
2426,13125,PEAK,CEO,800.0,0.0,4682.856,0.0,10.6,800.0,64.0,6878.736,2015,2013-10-02,,2016-07-11,FEMALE,42250P10,Lessors of Nonresidential Buildings (except Miniwa,6798,17800.2611,Medium,12f6e26436946a1d32937335a3dbb9d0
2427,13125,PEAK,CEO,421.212,0.0,4623.562,0.0,6147.483,421.212,65.0,11191.421,2016,2013-10-02,,2016-07-11,FEMALE,42250P10,Lessors of Nonresidential Buildings (except Miniwa,6798,13911.3673,Medium,4f2831335414eb8fb0626f34c91036a6
2428,13125,PEAK,CEO,750.0,0.0,4550.423,0.0,327.577,750.0,54.0,7311.0,2017,2017-01-01,,2022-10-06,MALE,42250P10,Lessors of Nonresidential Buildings (except Miniwa,6798,12242.8909,Medium,bebe2c3e7286d83b009119a72f5c065a
2429,13125,PEAK,CEO,1000.0,0.0,4811.33,0.0,22.239,1000.0,55.0,8619.818,2018,2017-01-01,,2022-10-06,MALE,42250P10,Lessors of Nonresidential Buildings (except Miniwa,6798,13336.4633,Medium,1979edfd03d3e31bd1dbc03537e73803
2430,13125,PEAK,CEO,1000.0,0.0,5928.766,0.0,11.2,1000.0,56.0,9907.965,2019,2017-01-01,,2022-10-06,MALE,42250P10,Lessors of Nonresidential Buildings (except Miniwa,6798,17415.0023,Medium,80a32de327df460af910aed93b4dcf2e
2432,13341,PGR,CEO,750.0,0.0,7500.007,0.0,128.26,750.0,56.0,9615.767,2011,2001-01-01,,2016-01-01,MALE,74331510,Direct Property and Casualty Insurance Carriers,6331,11959.63,Medium,88578ca034bb54e59b93886f9297ea4d
2433,13341,PGR,CEO,750.0,0.0,7500.02,0.0,140.519,750.0,57.0,9650.539,2012,2001-01-01,,2016-01-01,MALE,74331510,Direct Property and Casualty Insurance Carriers,6331,12757.06,Medium,2f5de2bc679970365552f8295e279b03
2435,13341,PGR,CEO,750.0,0.0,7500.004,0.0,106.577,750.0,59.0,9841.581,2014,2001-01-01,,2016-01-01,MALE,74331510,Direct Property and Casualty Insurance Carriers,6331,15864.722,Medium,5664d8b7d8d53c458bdf86e9f4b28dca
2437,13341,PGR,CEO,616.346,0.0,4800.172,0.0,24.997,616.346,52.0,6864.146,2016,2016-07-01,,,FEMALE,74331510,Direct Property and Casualty Insurance Carriers,6331,20586.45,Medium,e4e9a14f6c3ab2df9c57cc51692f8c7b
2438,13341,PGR,CEO,721.154,0.0,6525.051,0.0,91.936,721.154,53.0,9274.439,2017,2016-07-01,,,FEMALE,74331510,Direct Property and Casualty Insurance Carriers,6331,32761.344,Medium,06a7ca6b30c7bf7179df9cd19cab9921
2439,13341,PGR,CEO,791.346,0.0,11000.133,0.0,114.239,791.346,54.0,14172.925,2018,2016-07-01,,,FEMALE,74331510,Direct Property and Casualty Insurance Carriers,6331,35184.456,Medium,ada67d15595cd9befee16a9ff026beda
2440,13341,PGR,CEO,888.461,0.0,9000.104,0.0,105.454,888.461,55.0,14041.272,2019,2016-07-01,,,FEMALE,74331510,Direct Property and Casualty Insurance Carriers,6331,42319.194,Medium,302ca566750efba5f559a89eff50055a
2448,13421,CDNS,CEO,700.0,0.0,3451.41,2923.363,13.38,700.0,58.0,7964.748,2017,2009-01-01,,2021-12-15,MALE,12738710,Software Publishers,7372,11796.0419,Medium,e776c6a784dc89d5141f28f86013c509
2449,13421,CDNS,CEO,725.0,0.0,2750.018,2740.245,13.53,725.0,59.0,7556.368,2018,2009-01-01,,2021-12-15,MALE,12738710,Software Publishers,7372,12175.0522,Medium,c3b4b278f00724a6e85f116e3fccd205
2450,13421,CDNS,CEO,725.0,0.0,14275.22,2996.685,12.055,725.0,60.0,19146.556,2019,2009-01-01,,2021-12-15,MALE,12738710,Software Publishers,7372,19410.7428,Medium,bc61d53ec7c656766c35e17230c75ff7
2451,13498,CCL,CEO,880.0,0.0,3501.091,0.0,127.137,880.0,60.0,6969.396,2010,1979-01-01,,2013-07-03,MALE,14365830,Deep Sea Passenger Transportation,4400,32634.9,Medium,a9470715129934d09c9fd4d6d3400710
2452,13498,CCL,CEO,906.4,0.0,4376.344,0.0,180.142,906.4,61.0,7537.804,2011,1979-01-01,,2013-07-03,MALE,14365830,Deep Sea Passenger Transportation,4400,25796.4,Medium,83fcc1d66154a017f0eccbc44bb41e8e
2453,13498,CCL,CEO,906.4,0.0,3501.074,0.0,415.954,906.4,62.0,6348.323,2012,1979-01-01,,2013-07-03,MALE,14365830,Deep Sea Passenger Transportation,4400,30000.16,Medium,a61fc971d75c7597898d00eb7b9580e1
2454,13498,CCL,CEO,906.4,0.0,3457.317,0.0,385.025,906.4,63.0,4748.742,2013,1979-01-01,,2013-07-03,MALE,14365830,Deep Sea Passenger Transportation,4400,28021.36,Medium,197f6d991cb5cc5690c16766baee8c8a
2455,13498,CCL,CEO,1000.0,0.0,3527.992,0.0,291.12,1000.0,59.0,8730.512,2014,2013-07-01,,2022-08-14,MALE,14365830,Deep Sea Passenger Transportation,4400,34312.32,Medium,c83cca595cfc79da2b06658085fc0868
2456,13498,CCL,CEO,1000.0,0.0,3527.949,0.0,227.009,1000.0,60.0,9373.908,2015,2013-07-01,,2022-08-14,MALE,14365830,Deep Sea Passenger Transportation,4400,39009.16,Medium,a3248b38a7b8a66c3c90b1b04f382bd5
2457,13498,CCL,CEO,1000.0,0.0,4598.986,0.0,241.584,1000.0,61.0,9881.77,2016,2013-07-01,,2022-08-14,MALE,14365830,Deep Sea Passenger Transportation,4400,37323.66,Medium,3f7e7bfe809921d73eb33d15a258b72c
2458,13498,CCL,CEO,1500.0,0.0,6821.713,0.0,347.362,1500.0,62.0,13046.074,2017,2013-07-01,,2022-08-14,MALE,14365830,Deep Sea Passenger Transportation,4400,47129.52,Medium,80dbb3f86876c07018706a619d9339b3
2459,13498,CCL,CEO,1500.0,0.0,7028.094,0.0,288.79,1500.0,63.0,13505.885,2018,2013-07-01,,2022-08-14,MALE,14365830,Deep Sea Passenger Transportation,4400,41961.84,Medium,4cb3e812e64f4c7bb44a30492484fb9f
2467,13700,XRAY,CEO,802.919,0.0,1919.378,1415.829,573.432,802.919,52.0,5334.758,2016,2016-02-29,,2017-10-02,MALE,24906P10,Dental Equipment and Supplies Manufacturing,3843,13283.673,Medium,bf2f81200458a0d3e934142260428f44
2468,13700,XRAY,CEO,727.616,0.0,3370.474,1808.555,1506.511,727.616,53.0,7798.156,2017,2016-02-29,,2017-10-02,MALE,24906P10,Dental Equipment and Supplies Manufacturing,3843,14930.244,Medium,b2cf359ee9c2e1a6f319a59478001b07
2470,13700,XRAY,CEO,925.0,0.0,8222.964,1000.054,108.225,925.0,59.0,11366.244,2019,2018-02-12,,2022-04-19,MALE,24906P10,Dental Equipment and Supplies Manufacturing,3843,12523.367,Medium,9caa2eadadf1f27cfa2df0980566907d
2471,13714,PARA,CEO,3513.462,27500.0,7999.982,14868.0,2977.722,31013.462,60.0,56859.166,2010,2006-01-01,,2018-09-09,MALE,92556H20,"Media Streaming Distribution Services, Social Netw",4833,12956.936,Medium,3b29ef9da091d988073335c6a7a7e5b9
2472,13714,PARA,CEO,3500.0,27500.0,8499.978,27316.8,1605.433,31000.0,61.0,68422.211,2011,2006-01-01,,2018-09-09,MALE,92556H20,"Media Streaming Distribution Services, Social Netw",4833,17691.9,Medium,3f06168908c2d2af9d8c73073399253d
2473,13714,PARA,CEO,3513.461,27500.0,11499.958,16329.994,1410.234,31013.461,62.0,60253.647,2012,2006-01-01,,2018-09-09,MALE,92556H20,"Media Streaming Distribution Services, Social Netw",4833,23968.49,Medium,7dc88f8462a0dd447990b0ee03792bf4
2474,13714,PARA,CEO,3513.461,28500.0,26499.925,5845.0,1230.859,32013.461,63.0,65589.245,2013,2006-01-01,,2018-09-09,MALE,92556H20,"Media Streaming Distribution Services, Social Netw",4833,37985.14,Medium,4471cacc5d1b0ba0d06b65cee9847e45
2475,13714,PARA,CEO,3513.461,25000.0,14499.972,9999.994,1390.294,28513.461,64.0,54403.721,2014,2006-01-01,,2018-09-09,MALE,92556H20,"Media Streaming Distribution Services, Social Netw",4833,28090.82,Medium,201dbf098306eb76f21ab2e2b21fd5a6
2476,13714,PARA,CEO,3500.0,19000.0,25499.919,7199.999,1152.883,22500.0,65.0,56352.801,2015,2006-01-01,,2018-09-09,MALE,92556H20,"Media Streaming Distribution Services, Social Netw",4833,22010.81,Medium,9bed2d4aa5eab56e7fa6294790fd8c08
2477,13714,PARA,CEO,3500.0,32000.0,31946.942,0.0,1147.704,35500.0,66.0,68594.645,2016,2006-01-01,,2018-09-09,MALE,92556H20,"Media Streaming Distribution Services, Social Netw",4833,26256.8804,Medium,97eb4989011ca92e409fffcb8479d783
2478,13714,PARA,CEO,3500.0,20000.0,43695.967,0.0,1179.048,23500.0,67.0,68375.015,2017,2006-01-01,,2018-09-09,MALE,92556H20,"Media Streaming Distribution Services, Social Netw",4833,22626.64,Medium,119780f072c4379d209929a8c15c2b90
2479,13714,PARA,CEO,2934.616,0.0,42475.63,0.0,1006.504,2934.616,68.0,46416.75,2018,2006-01-01,,2018-09-09,MALE,92556H20,"Media Streaming Distribution Services, Social Netw",4833,16312.11,Medium,53f55829822cac5687ef9bec7ad073aa
2480,13714,PARA,CEO,2846.154,0.0,37420.506,0.0,84673.049,2846.154,51.0,124939.709,2019,2018-09-09,,2019-12-04,MALE,92556H20,"Media Streaming Distribution Services, Social Netw",4833,25962.35,Medium,30cdc4e66a88ad8a7e555a4f6ffa7d3b
2481,13721,ZTS,CEO,825.0,0.0,2464.437,1999.995,110.929,825.0,62.0,6618.361,2013,2012-07-01,,2019-12-31,MALE,98978V10,Pharmaceutical Preparation Manufacturing,2834,16345.0,Medium,15c2db24fa6a4688534c67e633dc4e86
2482,13721,ZTS,CEO,1050.0,0.0,2499.989,2499.993,211.044,1050.0,63.0,7636.726,2014,2012-07-01,,2019-12-31,MALE,98978V10,Pharmaceutical Preparation Manufacturing,2834,21572.1438,Medium,ada35220488b5956ae45853e5cb237ab
2483,13721,ZTS,CEO,1115.0,0.0,3733.253,1866.663,261.878,1115.0,64.0,8682.187,2015,2012-07-01,,2019-12-31,MALE,98978V10,Pharmaceutical Preparation Manufacturing,2834,23835.408,Medium,0189d583025a16f92657f729f3e53e6e
2484,13721,ZTS,CEO,1150.0,0.0,4199.957,2099.994,296.675,1150.0,65.0,9466.626,2016,2012-07-01,,2019-12-31,MALE,98978V10,Pharmaceutical Preparation Manufacturing,2834,26382.5282,Medium,55c6b6a2faa671241ea9b37c8fd8cc91
2485,13721,ZTS,CEO,1190.0,0.0,4866.579,2433.331,288.859,1190.0,66.0,10528.769,2017,2012-07-01,,2019-12-31,MALE,98978V10,Pharmaceutical Preparation Manufacturing,2834,35020.8052,Medium,82d94e27b951514a6cb8979824b14898
2486,13721,ZTS,CEO,1200.0,0.0,5399.942,2699.99,321.968,1200.0,67.0,11669.4,2018,2012-07-01,,2019-12-31,MALE,98978V10,Pharmaceutical Preparation Manufacturing,2834,41021.7335,Medium,69aab96cec3ef5f745d2b1575f9e8976
2487,13721,ZTS,CEO,1200.0,0.0,15322.769,2399.982,350.668,1200.0,68.0,21145.419,2019,2012-07-01,,2019-12-31,MALE,98978V10,Pharmaceutical Preparation Manufacturing,2834,62936.1308,Medium,b399879bf841446206d036f234343764
2488,13988,SCHW,CEO,900.0,0.0,2117.3,4550.0,89.119,900.0,49.0,10018.92,2010,2008-10-01,,,MALE,80851310,Portfolio Management and Investment Advice (eff_fr,6282,20572.756,Medium,e4d1f9046d485f84d53edd9f6bf29786
